condition_id,question,yes_token_id,volume,created_at,resolved_at,outcome_resolved,price_count,final_price,volatility_24h,resolution_jump,description
0x9de1590fe30a601152891443b8f82da07ecd9b073f67f152b7d3d1e1962c580a,Will Biden visit Saudi Arabia in 2023?,39353988329128956230844652264851839810517507103588563236857194500092822249830,19429.562613,2023-10-19T19:03:03.595Z,2023-12-31T00:00:00Z,,292.0,0.0445,0.0,,
0xfdaff905ddc313177e689b62773d44b5af9e2671d0c6ff0a02d6090b13a8b368,Will Saudi Arabia accept invitation to join BRICS?,13513812970423087654014136949302473995138781189202092937376030354457238631211,42686.89008,2023-10-19T20:33:44.308Z,2024-01-01T00:00:00Z,,315.0,0.92,0.0223627542687721,,
0x6ebd03b850e1dfe7334967105a6b340f4b85b4d8522de1e3f2f1708bc5f1b830,Will Sheikh Jassim buy Man United in 2023?,94584295817280752419809864994492325440684033046995411398124979384171052729610,9594.323334,2023-10-19T20:38:33.992Z,2023-12-31T00:00:00Z,,291.0,0.099,0.0,,
0x8af1e243e99401a20f33c1121a6e525e82f1cc446fe1006c698022bd52e3cb9d,Will crude oil hit $120 in 2023?,84582565297444596484943559837077238970881392602702085880548432290541632510235,11435.279009,2023-10-19T20:57:31.533Z,2023-12-29T00:00:00Z,,243.0,0.01,0.0,,
0x147976d8677f178fa31dfeb1be4d9e315270ed87921cedf140c499f16c13a3ce,Will Salah join a Saudi club next transfer window?,70902458640515070354214854353586830445846469936673462241774480096626582095282,7006.724953000001,2023-10-19T21:44:34.575Z,2024-01-31T00:00:00Z,,314.0,0.038,0.0,,
0xc17f720bf6477117abfcfd4662fb2a7e1ac5793fcda46bac51336d3fc4a38ca8,Venezuela oil production >1 million barrels/day by Q1 2024?,42299174863459316977412160328175758352164944806297728655036304803875590572859,8565.052235,2023-10-20T16:29:31.812Z,2024-03-31T00:00:00Z,,295.0,0.25,0.0,,
0xa0641f9e7027a182f1a3e107befe4de1f3cb8c7067f2babd2e1d2de215201545,Will Rafah border crossing open for humanitarian aid by Sunday?,41018030941156748683241331358089807475554194668081449630072165224428291846577,18670.0,2023-10-20T16:59:47.411Z,2023-10-22T00:00:00Z,,24.0,0.9995,0.1510283180255353,,
0xd2f207db7fa09ea0e712ba47cf02af562c22ea01a010bdec81289b7942a4b624,"ETH above $1,600 on Halloween?",26326735321929189353653950062471981314285068148906096783914956767839658117923,27180.484408,2023-10-20T18:17:49.049Z,2023-10-31T00:00:00Z,,245.0,0.985,0.0019625844704859,,
0xc3cb1629b405202f569fe920cefc87cd3860968027d37e7a7dc89acfb848385b,Will Israel launch a major ground offensive in Gaza by Sunday?,45156128382372719786586758030693253010743866246138040582283181946618808462396,33556.800657,2023-10-20T21:20:08.366Z,2023-10-22T00:00:00Z,,26.0,0.12,0.997412088341515,,
0x1393960b2896cafce3d7eeafc8b73c238e643848d50fa48288f7ce619968a58d,"Will BTC hit $40,000 by Halloween?",29569886584051158578917751180624404756073250440780985205173629046766510610833,18751.529297,2023-10-23T22:50:50.579Z,2023-10-31T00:00:00Z,,168.0,0.0115,0.0735117824168869,,
0x1d79444da1091b37fdcb0966c2b5c7cd3f85ea5001770e42520c5172c99ae6a9,"Will Apple announce M3 Chip at its ""Scary Fast"" event?",97722822161419126479865312188083894109069378025363649483865338107782651795721,25414.934094,2023-10-27T20:10:59.763Z,2023-10-30T00:00:00Z,,51.0,0.984,0.0025310044919054,,
0x5f24160a0842ddf321f00b42167f22faf261d922aa0ed5a533accc7dbc399e86,Will Hezbollah officially join the war by Nov 30?,50802337965109833529818728515555587080329468966416867322872980773691375039032,62496.140296,2023-10-30T15:46:43.711Z,2023-11-30T00:00:00Z,,8.0,0.0205,0.0,,
0xfd80c139c473c7a6059547da3aed40659a8a65345f45e917938e1d20b91d6ae6,Will US attack Iran by Nov 30?,72646533018820538331541159831283868374598111275530415310172833085902363219954,15237.064498,2023-10-30T16:28:03.629Z,2023-11-30T00:00:00Z,,7.0,0.01,0.0,,
0x80fb62ce52fd7832010a24f70715d53755a66400117a0ef08547b33291d73f38,LayerZero airdrop in 2023?,74180574891940211586540652408963663559079632808239698566399710384857667960547,611011.068924,2023-10-30T16:52:25.404Z,2023-12-31T00:00:00Z,,31.0,0.0065,0.0170103454359942,,
0x861f913cff5b6222afbe05664e325a973f02a8a725e0324715a83926e13c0a2f,Will 'The Marvels' gross more than $55 million domestically on its opening weekend?,6511921795530889529191232783368636925869461128203081252210153219207647586639,51739.056294,2023-10-30T17:36:47.465Z,2023-11-12T00:00:00Z,,292.0,0.0105,0.2839733150167606,,
0xea4307822c24d2b08915b3b3f15271d03169c456d7fc288cee7b28f47854c775,Will 'The Marvels' gross more than $75 million domestically on its opening weekend?,59643471512072109224751946993241556860127676320938207746704470218789808336631,27747.376565,2023-10-30T17:36:47.54Z,2023-11-12T00:00:00Z,,292.0,0.002,0.1101649387936267,,
0x2f3c25cb4817207df63a4e2c0eb5eba6a69a86242d52487f1126430a683cd33c,Will 'The Marvels' gross more than $65 million domestically on its opening weekend?,10831294196482012330011262728061271848749430596994144556936663937080147623675,31817.22975,2023-10-30T17:36:47.582Z,2023-11-12T00:00:00Z,,292.0,0.006,0.6335949039870569,,
0x77818fb3dae37c1e50ab5068867dca3792c9da9217fa7ab3205aaf3443fb8f96,Celestia token above $1 one week after airdrop?,18894863638685846342376530612952754733078556240381703946238335790766663203462,28917.953118,2023-10-30T19:47:52.059Z,2023-11-06T00:00:00Z,,147.0,0.9985,0.0001414832767127,,
0x15323956bf8ee1ea3926361437e3bf6b160790f7670eef8814c5217dba7820f5,Celestia token above $2 one week after airdrop?,102927579957937673596095042638939532114119148971657983346934029948579237195740,20376.259702,2023-10-30T19:47:52.102Z,2023-11-06T00:00:00Z,,147.0,0.92,0.0083583480684897,,
0x65e7aaa8a7369001c9a5092fc0ebeff10928dc6444325a7a848f606295f4f652,Celestia token above $5 one week after airdrop?,78266785613194200634089366866142127759114081756742958613221922178681252736572,12577.759177,2023-10-30T19:47:52.106Z,2023-11-06T00:00:00Z,,147.0,0.003,0.0291605921759902,,
0xc0197a5fc10a53d6c47e348b68a986c485ed416fd9cc7f00471a0d37908dfcb7,Will Swift + Kelce break up by end of NFL season?,90480495356011570015613895482966707325409989956506131502803068563103496491140,8388.809349,2023-10-30T21:39:52.035Z,2024-01-07T00:00:00Z,,194.0,0.0645,0.0,,
0xdac5c5e9609c888141a9b705deacce37e34cb699d888827ecdc7fcd9836c4a40,American aid to Israel by Nov 15?,50958141096770043186878102892855269340984345504272108618778043402485637453036,14971.537686,2023-11-01T17:29:13.667Z,2023-11-15T00:00:00Z,,313.0,0.005,0.1460468289218377,,
0x4813aaa9b250c0ad51230aa5b110fdf90c435880bf56b0494f8f99f9fea7aaf5,Will Hamas release 20+ hostages in a single day by Nov 15?,25726325933606911672053218503794054805920374865131163132444700784500841480217,19994.017847000003,2023-11-01T21:57:38.919Z,2023-11-15T00:00:00Z,,313.0,0.1,0.0792090319516257,,
0x09a8e23ecd58c1110936f957e356c80ccab479d1c915951e6a270c7553da95e1,Egypt accept >1k Gazan refugees by Nov 15?,67672399741766027089012791078201199895720927636531908653316706083055173388039,16517.427726,2023-11-01T22:07:57.378Z,2023-11-15T00:00:00Z,,313.0,0.025,0.1029110973767292,,
0xafcfab9acb25baa1d93d9d1e05efc8481243d6372c63cadc85a67d3fcc6240bc,Will 'The Marvels' gross more than $45 million domestically on its opening weekend?,18211959243010263699621709015482534983545300215226379950307502133971364955179,29963.945597,2023-11-03T16:53:31.465Z,2023-11-12T00:00:00Z,,198.0,0.725,0.0498836139937597,,
0x7f4f3962471f14be7619652ce074f8ed07937f37aeb3427338c183fbfa0ae4f2,Will Zelensky visit Israel by Nov 10?,98464697561122553186272172367805614350584012075827997071396846744641762598464,36877.653323,2023-11-03T17:15:29.02Z,2023-11-10T00:00:00Z,,150.0,0.0165,0.1041771333432549,,
0x2c315428b15ad8ec6a24e29520a332891d578e55814aa799bb981de8e34bbb5a,Temporary ceasefire for hostages deal by Nov 10?,24867519403627502027934823087964261630945279525752850267301555314508997313819,96111.744104,2023-11-03T19:16:59.953Z,2023-11-10T00:00:00Z,,148.0,0.0285,0.9859356808752294,,
0x7c3e89f5bee29b90496133b5122b1ca097c1dfb3c6fd0293fe0182b631447771,Will Ohio’s abortion referendum pass?,79707101737392554565886022755211581629320856899591460939305159193379120198115,58261.27546,2023-11-06T15:40:32.83Z,2023-11-07T00:00:00Z,,7.0,0.86,0.169779254720212,,
0x0845b2e50070ce4b4223816ff2faf757613a8fa91880a44ce0c7cf35d47dd143,Virginia State Legislature: Will Republicans gain full control?,30108111355654910545813615425954264846792566016934666016233444755664551535023,34679.543151000005,2023-11-06T16:18:45.783Z,2023-11-07T00:00:00Z,,6.0,0.235,0.2324789097705273,,
0x6bf71150e20dcea78e140bda46ce73da128c56c8c611313360af28443a671a44,Will ‘The Marvels’ have a bigger opening weekend than 'Morbius'?,2947652221178365120318634996482657862653393195737188452911004894697305430876,15345.246987,2023-11-06T17:30:37.23Z,2023-11-13T00:00:00Z,,149.0,0.9945,0.0023371725045778,,
0x9609a7f743b92d53e306b1309fc13ac44877acb8cc36de2e84b0963219c51f33,Will the Poloniex hacker return the stolen funds by Nov 17?,31968382485029759045924270794934975020984088748801464921112164105238797930589,34107.364609,2023-11-10T20:12:57.931Z,2023-11-17T00:00:00Z,,147.0,0.016,0.0937722869844655,,
0x5d50eeb80ef12e0be9f2b0990ee60bd0df5e88a77e08c992bb8c50ebfe4d60a7,Will Putin be reelected?,86213232338593327880925190898684232177943403874978044913506355380873844316836,384569.349864,2023-11-12T20:52:55.655Z,2024-03-17T00:00:00Z,,123.0,0.9945,0.0010383472409837,,
0xb9a94d946986a43351b7008a254b7459fb75dd2d7b2cff793f13bfc736c085fc,Iceland volcanic eruption by Nov 15?,33517711281644828731626427426938722364139940606911185806731957031177362388926,48285.661396,2023-11-13T16:11:24.825Z,2023-11-15T00:00:00Z,,31.0,0.1,0.1517231631872365,,
0xd04f11da24adf7fadc608a62f77ddb74608d744ce277f8374bdeea0789759350,Will 'The Hunger Games: The Ballad of Songbirds & Snakes' gross over $40m opening weekend?,79657035200797590673169971014615508207656788563099645563390791002211563893340,49348.05914,2023-11-13T21:28:22.715Z,2023-11-20T00:00:00Z,,144.0,0.9955,0.0056712599911081,,
0x9c13321431b07f2441faa596daf31aa06334a99fb7a35928ccd1b0e5ed2463ea,Will 'The Hunger Games: The Ballad of Songbirds & Snakes' gross over $50m opening weekend?,49053284954475629171182753960381166796243199888318234319290490781714115808206,43359.284907,2023-11-13T21:31:16.768Z,2023-11-20T00:00:00Z,,144.0,0.0045,0.3680005584387442,,
0x1988c462177d2cf9f8ce4fa524fc49ce2d66fc097ac3b8c34797cca6ed5d90df,Will SpaceX's Starship lift 500m from pad by Nov 19?,105879224342701999021497123746573863152097820118618505556098488411818737136536,16537.876578,2023-11-14T15:47:17.225Z,2023-11-19T00:00:00Z,,94.0,0.9995,0.1377673646075976,,
0x3e46100cc1f0f70da72ca4e115e8a6a6a74db7aa74529b7a4e12eec2391c9490,Will ‘The Hunger Games: The Ballad of Songbirds & Snakes’ have a bigger opening weekend than 'The Marvels'?,100042278469987609424145936984261415131928947997094829603280088730958671108068,9661.95299,2023-11-15T16:21:53.708Z,2023-11-20T00:00:00Z,,102.0,0.0335,0.5364975914765105,,
0xd4c4bb2b565b9d2c53af1f6a293be610e22bddfd477a91a5ea5aec0e695f597a,Will Javier Milei win by more than 5% in the 2023 Argentina Presidential election?,105279308939384316981518012155493575780381106405782161269763561218344930719735,57090.867017,2023-11-15T21:37:55.608Z,2023-11-18T00:00:00Z,,49.0,0.275,0.0118005368575179,,
0xa94b450334c9f8c61513d2ae4177ae9dffc5e79fa1be4cbdc8470acf3525a277,Will Sergio Massa win by more than 5% in the 2023 Argentina Presidential election?,37639870507083446584354296452418214996638945492870180048547410620480833086154,8536.782337999999,2023-11-15T21:37:55.635Z,2023-11-19T00:00:00Z,,72.0,0.145,0.3540852729671209,,
0x025b49124d903dc29466cc2a8be59ca7869bd1cb5d0dd58eefa08deec449d074,Will Hamas release 20+ hostages in a single day by Nov 30?,28570148208167005056531817287567608629194082843684461301377279040528324474401,59593.977977,2023-11-16T16:08:36.423Z,2023-11-30T00:00:00Z,,193.0,0.9995,0.0502123670170616,,
0x5abbde9c0c4e0844438d66f9f94ad548f6bf591086f3de7ae124215a6c8e3429,Iceland volcanic eruption by Nov 30?,14343641176146927859723075882267840792239587059609405327408008864240981166116,71412.14683700001,2023-11-16T16:46:50.555Z,2023-11-30T00:00:00Z,,318.0,0.089,0.2464825462009106,,
0x01c7e880fea5b89bd8be283c28d6ed5e3248e3b154f6db04511f7508f3fb4619,Will VVD win a plurality in the 2023 Dutch General Election?,58134449682182053108362315067341072962978736724179534498892985221080483410041,6012.777126999999,2023-11-16T23:13:03.267Z,2023-11-22T00:00:00Z,,100.0,0.285,0.1269499166983668,,
0xe91388a187a91c49c03e7bb2a5d9679d1d9fa1a5aafb8ad09c1ef82c7a053d01,Will PvdA-GL win a plurality in the 2023 Dutch General Election?,69762190900820019432200138770000961509646456446648261132817549902836921315807,11252.450635,2023-11-16T23:13:03.352Z,2023-11-22T00:00:00Z,,100.0,0.175,0.1623755264766062,,
0x0a240f35ab60000460db978695054ee26a7b6b58be4fc631a55e29a8c5379978,Will PVV win a plurality in the 2023 Dutch General Election?,35794161889025302851420741876705776802827302188473415977467282316308976655354,31040.068634,2023-11-17T16:44:46.214Z,2023-11-22T00:00:00Z,,100.0,0.4245,0.1361833082857655,,
0x5295d7e4d73297ba80a054239f8ca4fc2c422ede5d76f3378aa7922796a563e0,Sam Altman criminal charges by Nov 30?,63963414638907977684951398298882388483544114474943330822227182793491070992017,48795.749926,2023-11-17T21:11:41.006Z,2023-11-30T00:00:00Z,,290.0,0.003,0.0,,
0xf149589848cafb4e92142a774a5f05e0709201a9868f8acae49a9c571b61bf60,Was Sam Altman fired for sexually abusing his sister?,89156588444474562014436870896163927649197432625310437820017862719708716185155,31244.106826,2023-11-17T22:04:34.483Z,2023-11-30T00:00:00Z,,289.0,0.0045,0.0,,
0x442952f7083894eb391ad86e0a831f809c094b01fd741910b4d3dae4fe491936,Will Sam Altman join Grok by Dec 31?,85169643384807218423254780331785041908295801472182761428232060487458721123077,14431.393188000002,2023-11-18T00:02:05.811Z,2023-12-31T00:00:00Z,,311.0,0.072,0.0,,
0x17881f8ee0270d867b5a5eee8d82c87551c96e79ed9d2bd543964adba8b1217f,Was Sam Altman fired due to data leak / privacy issue?,8705736810200291501372453336619735332291173967914048106927043357084887484721,37391.747571,2023-11-18T00:46:34.886Z,2023-11-30T00:00:00Z,,286.0,0.016,0.0065846498461913,,
0xcdfd9ef04d24d29c841129a8bcfdf86384d889c31ce92086278bbc95fb2ac0f2,Sam Altman announces new company by Nov 24?,75889856607541425590695185427034619710446240399779130862247581045942912250157,58566.339433,2023-11-18T03:34:14.583Z,2023-11-24T00:00:00Z,,140.0,0.007,0.113345713563539,,
0x5cb1ca253af4482a6357c502e7b99e0240778f1750dddec7689ce90819e56ce5,Will Sam Altman sue OpenAI?,33143381944745647062001380774281835677328866534289839415456753247358065736351,25005.000699,2023-11-18T05:39:37.273Z,2023-12-31T00:00:00Z,,306.0,0.0005,0.0,,
0x7cff35ca88a85980e39c6b20ed13fbb0b8015df828fed4aea3263578fe80193f,Ilya still at OpenAI on Jan 1?,42635928877391811947563392164032022698721006383568306471595362188894006988125,49351.99332,2023-11-18T06:12:49.704Z,2024-01-01T00:00:00Z,,329.0,0.975,0.0,,
0x4972d9ba6bd2813cd16e307783f724bcf4924def73d02fc18045a57de133573b,Emmett Shear still CEO of OpenAI by end of week?,49894632823463761797502657991801837861916627817280250695113267344966603300871,85478.678301,2023-11-20T05:38:56.101Z,2023-11-26T00:00:00Z,,117.0,0.003,1.1304649846888832,,
0x3acbc30225e32c08f43fb22e56d526ce733dfad10a729b19704e1ecf061d8e9d,OpenAI board out by end of week?,72040178763615793126302106577109373965192725132571034438548344405015322685434,31047.954147,2023-11-20T16:00:06.091Z,2023-11-26T00:00:00Z,,127.0,0.003,0.1049200058657949,,
0x98c91622a84e9256fc31637ded91503a1fa24ee3be4c355401216d73a5065046,Over 500 OpenAI resignations this week?,2977566835809630916534727994806437780803181457384152118825330904827802340624,31479.095911000004,2023-11-20T21:25:33.934Z,2023-11-24T00:00:00Z,,74.0,0.0025,0.0974255554988962,,
0x1a50166fc040a6695efd5b760f0232a2b8102aaf91ca8382a2b1fb92794acd2e,Will OpenAI Merge with Anthropic in 2023?,3402156239826164410794254510461152459959086787066845531800901265603078795677,12373.810023,2023-11-21T05:34:31.431Z,2023-12-31T00:00:00Z,,234.0,0.006,0.0,,
0xc7d0ac9e3f86f4f075e7f1981672887df53dabe297be27af3a88dd297b1f7b71,Will 'Wish' gross over $55m over its 5-day opening weekend?,44274484735261980971039888447348570678322164730135515492592919029786580971757,114062.41934,2023-11-22T00:28:24.945Z,2023-11-27T00:00:00Z,,102.0,0.001,0.2982399014656924,,
0x158a8d2b445e7191071c5c73e62a9b8fc8942345c0bf20bf1d9684fa8b2d82e2,Will 'Napoleon' gross over $32.5m over its 5-day opening weekend?,40980943206355318666826319323446296361910983164612549723469745038591148978034,16683.438674,2023-11-22T00:28:25.028Z,2023-11-27T00:00:00Z,,102.0,0.505,0.1672922586898886,,
0xe4ab9172b85aaccc1fb147ee060a9ce8c00d14f3e5db9f6d2e8dafffb7bf1269,Sam Altman back on OpenAI board by Nov 30?,22464798572100309779497287971107089967401441499890716110748680464113464319769,15030.861264,2023-11-22T07:20:08.815Z,2023-11-30T00:00:00Z,,184.0,0.0135,0.0,,
0x38a7a98a8bba949946eac0db144567c50eb90302da0902b9b31c5c8d499898f3,Adam D'Angelo leaves OpenAI board by Nov 30?,81264496827835515506070084213028978647486354140439319357179849679846119897623,6435.4926,2023-11-22T07:32:33.019Z,2023-11-30T00:00:00Z,,183.0,0.017,0.0,,
0xe395a686f16495998a0910e53f9cf7781469f2af3edddecf84a754688fadbcc1,Blast airdrop by May?,80704946915326425584601723534455661647848409194431839777453725458744917919240,12364.700823,2023-11-22T16:42:16.6Z,2024-05-31T00:00:00Z,,247.0,0.0185,0.2330121479725832,,
0x3b2f21064327d4ba4b6d7281f0f2d18e19607243da78021955875d3201750680,Will the Blast bridge be exploited by end of February?,32496282642773945256849175588278538109923985064895607285941411670518842593177,161523.23640599998,2023-11-24T18:13:52.404Z,2024-02-28T00:00:00Z,,125.0,0.0145,0.0068041381743976,,
0x57081ef28afbfe5cd72f63bcae0152bf818a880a4efe9956cd0c44e340e29c6c,Will Josh Giddey's contract be terminated?,96142267866704078041830965525169914714891150800283988188478494919259194461634,44696.985923,2023-11-24T22:39:37.563Z,2023-12-07T00:00:00Z,,288.0,0.038,0.0136903965541316,,
0x2f0519a4a4694806f31f543e6a4d33ee2f7d0fc7591273b8504c9649a387c004,Respiratory illness surge in China declared a global pandemic by Feb 1?,90547208233327004011017903874113846425840566844019960149710767999069696744706,14394.401225,2023-11-25T19:03:34.075Z,2024-02-01T00:00:00Z,,172.0,0.0005,0.1944039478399347,,
0x2855ec5d0831e31ec65c2a3f690a3a80773988d1804e2fe8c77fbd574256a3eb,Will the Hamas x Israel ceasefire last 8 days?,86558644052446152295236675120635244533869089105451357365726262598705436921583,29952.34785,2023-11-26T18:29:53.011Z,2023-12-02T00:00:00Z,,109.0,0.0005,0.2502332664175442,,
0x08536d3d1a8d01ce275f8a807afc97208a90669a27c455a2cbd42dbab4abd5f9,American aid to Israel by Dec 31?,22740876478056133934571094452446747083126993320895166121644805295798489799682,46349.215288,2023-11-27T16:42:57.554Z,2023-12-31T00:00:00Z,,79.0,0.04,0.039573748820168,,
0xa3f3f94af3b2b0b39b39ca4442c3873e45b2ac4aa2ae221db1dfd69d448a4c11,CZ jail in 2023?,64748421146202564731442218561493519330950939531611737905732881668874382249308,11742.333869,2023-11-27T16:48:23.707Z,2023-12-31T00:00:00Z,,79.0,0.005,0.1337365089450586,,
0x83d54a5c731d481c19a036e79d61abf4494aca763df637ed24db463f1ace3b1a,Will an AI win the $5 million AI Math Olympiad Prize before August?,2203455953923331797698327579683895978785019589475114527677654437782753736667,275764.313144,2023-11-27T17:30:58.524Z,2024-08-01T00:00:00Z,,174.0,0.02,0.1209978469407854,,
0xeceb5cd0ff9f907ee97724dfd809e07f7c06362e0026d8630e315b8c443004bb,Will Israel launch a major ground offensive in South Gaza by Dec 8?,34156323518216468932522339566935281359904491396097395956821254694677184166202,66332.93611400001,2023-11-27T20:38:05.338Z,2023-12-08T00:00:00Z,,146.0,0.9965,0.014086198991315,,
0xd858c3d590f28a63a3c21663e8485577db1d7d229ab8bbb27fbcc78efe408ee6,Will Houthis seize another ship by December 8?,85497852144077378654188932591836576067129029158796814725317489104280620679949,6803.218086000001,2023-11-27T20:40:30.157Z,2023-12-08T00:00:00Z,,222.0,0.03,0.0927837023781507,,
0x6df4d39a9281b6939d18fd593554a1ebec569c3c8179ccb4f1bc1d6d39bf0ad2,Will the Hamas x Israel ceasefire last 10 days?,106245957729580260699942831449454402612804861725127172325585498063159798784899,9447.274628,2023-11-28T16:42:00.834Z,2023-12-04T00:00:00Z,,63.0,0.01,0.2324015417278942,,
0xd026d645acabc031d303a2f4bde8ce4c5a497675ed2db6b507d2640765b2eb52,Mark Cuban to announce presidential run by EOY?,107368199104889182186461261703583729064814635720063130116125693447106312698604,6998.017229,2023-11-29T15:11:23.343Z,2023-12-31T00:00:00Z,,32.0,0.027,0.0,,
0xe32b258020c4663576e22423fb9792932a44fd5986d5081bee13a7c7c684281e,Will ≥10% of Votes go to 3rd Party Candidates in the 2024 US Presidential Election?,75956420126626874801032742813528743283697670433142969169776824648939448809575,1078101.791095,2023-11-29T16:26:23.424Z,2024-11-05T00:00:00Z,,271.0,0.017,0.0547824715189414,,
0x28837374ef4cbe24f88a9920ccd47e0cbae7d36684c6e7cff8965af0159b7db2,Will OpenAI be for-profit by March?,94708560670401414119568376076001385689547453792742041753049545194576847682833,7489.035411,2023-11-29T16:37:17.767Z,2024-03-31T00:00:00Z,,55.0,0.0505,0.0,,
0x17bc51d12f13dbbec959d016af929788c66a82c223406eac4e2e8530a51f6295,Young Thug found guilty of racketeering?,114105286616877187867364817777554539276524853233843254800361821413175031925883,15281.99988,2023-11-29T17:21:41.773Z,2024-06-30T00:00:00Z,,78.0,0.505,0.0,,
0x0395f31e645768180a7d817cef1457e8b401ce60c3655827d0fc92212555adc2,Will Venezuela invade Guyana in 2023?,79825850340822463622366364206327713093118701413909106064834002545604710455457,68071.201002,2023-11-29T17:40:43.325Z,2023-12-31T00:00:00Z,,30.0,0.044,0.0147973323045245,,
0x90dfab5f3242299d176c682dd5c055e6b6cc3f9e81fa3eccc707df265dbff7e5,Will Shein IPO at a $90b valuation?,88656357696372913125084001877058757403296440646573406149718344363425859314242,7311.887402,2023-11-30T16:58:15.728Z,2024-06-29T12:00:00Z,,43.0,0.0425,0.0113402302906628,,
0x5ca6db3f9e050d0bb701f17493414419d78d77416a2ce19f6bfda8ca354ee2fc,Will Kraken IPO by June?,71591500442209525776652596431402678366355726049348183326767906760151176610830,21950.133071,2023-11-30T17:18:28.678Z,2024-06-30T00:00:00Z,,54.0,0.0145,0.0685511137632419,,
0xd52b2f6a6eecbbf797e44e7b376bf63a542786d39b71be0b9f075bd090e84af5,Will Circle IPO by June?,113999747702525884170456243582392609452377212120967762416396777279912215058580,200703.248948,2023-11-30T17:46:04.047Z,2024-06-30T00:00:00Z,,54.0,0.003,0.2109282834063292,,
0x3131318147433b10079e4aaf01eca793698f434741bd0ed43af73fd50286b520,LayerZero airdrop by April?,105326894443433364483920665141915694730379685449561855137994877831914527403595,139682.019306,2023-11-30T18:16:38.539Z,2024-04-30T12:00:00Z,,41.0,0.008,0.0322301281945154,,
0x2e2b896ee56c70cb3c481fd68b1c3038047a9919feb5d646fce1eba5f2635a57,zkSync airdrop by April?,26767296579776318222099320423011157853667786060082569349836937657698019468993,102611.70383,2023-11-30T18:19:20.471Z,2024-04-30T12:00:00Z,,41.0,0.0125,0.0888317285616414,,
0xeacc597e6c413020fd7dc655da789d0d8ab423b225479c8894386f5060c67081,Aleo airdrop by April?,18713729321044430819922291576203057242081647424024596226086111035851437832947,29950.982287,2023-11-30T20:12:47.631Z,2024-04-30T00:00:00Z,,27.0,0.0095,0.0,,
