condition_id,question,yes_token_id,volume,created_at,resolved_at,outcome_resolved,price_count,final_price,volatility_24h,resolution_jump,description
0x1cd10c97722cab039dfb6172f9aee90de3341b9a2bfbfed90014ea0d61a90011,EigenLayer airdrop by April?,79797378618555482928278179880943757260005755877538162641545000308661219524409,108133.396379,2023-11-30T20:13:46Z,2024-04-30T00:00:00Z,,27.0,0.01,1.419163456406368,,
0xb36886bb0cf7cede4fd57fedbbbf80342ec76921d567fa9958275c22e1df04bd,Bitcoin ETF approved by Jan 15?,98787006152320761811798607481686168525551752574583108841982899511109091268658,12622418.419238,2023-12-01T18:42:34.088Z,2024-01-15T00:00:00Z,,244.0,0.9945,0.0275341799491894,,
0x0bc614c4fc8a19f63c46fd7f5b270704c3286f0e436e8b02591166f220544e14,OpenSea token >1 billion a week after launch?,44163286845173310190449640356655412603732483959961729651097984470293410575983,2444775.94761701,2023-12-02T03:22:54.294Z,2024-12-31T00:00:00Z,,116.0,0.505,0.0114971158008168,,
0xc441754b91b1874be0d48f6c37f82c067ffe64dcf95cfd0108f857914867ece4,OpenSea token by May 1?,6757904932461823772375281468332517215952918948994128000523473365629027709537,10763.686362,2023-12-02T03:28:31.256Z,2024-05-01T00:00:00Z,,20.0,0.4945,0.0,,
0xf5696d8eb7ee5bb4fdd58465f502c8962c8972a4de4d64077662b41e658d2401,OpenSea token announcement in 2024?,72295326721853467109679117688186901548937976776496495029995932391850256603708,338289.914265,2023-12-02T04:17:20.518Z,2024-12-31T12:00:00Z,,127.0,0.008,0.1584553834787639,,
0x6563fa3ece5dea4149f12e6cfed286b8c51f87d1a0da9f6c4941700221a250f5,Will the GTA 6 trailer get >600m views on day 1?,13292266958180902126838397114913287341221462034470642288028674229687664582232,119284.056301,2023-12-04T16:58:13.301Z,2023-12-12T00:00:00Z,,32.0,0.0005,0.4506705511476178,,
0x8e8984ec3e5914253822f4abb73243dfd97ee3a62779e3517ee2df8e3f5a0a9d,Will DPP (民進黨) win a majority in the 2024 Taiwanese General Election?,88738395694969043085039668997961705691721351427427228171470921669684650489215,36884.27063,2023-12-04T23:16:43.18Z,2024-01-13T00:00:00Z,,215.0,0.16,0.1371056542709381,,
0x16d35745461c1bade1ce84569a36b48e445df61619bf93c76b2c29a9df741e99,$JTO above $2 one week after launch?,8808049142054034980093302974632010431040491118094231583329116062974853102165,20586.643672,2023-12-07T18:56:59.922Z,2023-12-15T00:00:00Z,,167.0,0.9995,0.0040166037576208,,
0xf2d1d700f2ab226c27bf44e2e788bdce4c86bd7a8db2567686990306a84ced02,Will Israel start flooding Hamas tunnels by December 15?,111429594015421634374914768354622457332093436055048114226378576097635314987302,33645.904627,2023-12-08T19:28:49.089Z,2023-12-15T00:00:00Z,,101.0,0.989,2.321684495908553,,
0x49abede64b8f6969f3dbd331fd469716bfa02657f270c160d5a569a5109de8a4,Will Kanye release ‘Vultures’ by Friday?,64024321495880099874160902376261053535669362376795821088567637215581029204435,26352.59921,2023-12-11T16:54:01.077Z,2023-12-15T00:00:00Z,,78.0,0.24,0.0977457163706967,,
0x16b980734b12ff830e8a305da44ba75fe742b6c8695b7a6c8f5d514e472185af,Will 'Wonka' gross over $35m over its opening weekend?,38675281210286767854893441120910829273439474475738285239669550041462896725080,15148.737574,2023-12-11T19:51:00.991Z,2023-12-17T00:00:00Z,,120.0,0.96,0.0519839831689665,,
0x2ffcb33724226952e3c4e43f84306ecf00e70d43b2e6e199e1ed3ff3b36f2624,Will Hamas release any more hostages by Jan 15?,50459470381656162000454691247920927581810985796849183922896166896454837322935,36146.716061,2023-12-13T17:54:32.475Z,2024-01-15T00:00:00Z,,54.0,0.0185,0.2537774152622452,,
0x07867fd56d2c43fb90949cad08fe97050f304201d56d9c1803a32a968629083c,Will Haley win the Iowa Caucus?,11098165251548220836206849330319872627785507203131079700219826653355395109035,10040.212322,2023-12-13T19:40:31.374Z,2024-01-15T00:00:00Z,,52.0,0.03,3.21210339068212,,
0xbd8e261857c2867751220efc21e64528d18521515949f88708057042385bba85,Ethereum spot ETF approved by Mar 31?,20409823440890580991858740982830079400388545011128140417359184672851498226541,58238.260846,2023-12-18T17:27:02.254Z,2024-03-31T00:00:00Z,,318.0,0.0065,0.0,,
0xa81f535a21c9fc890b335131ad726476605c563ad6b9a096568a0556db26987a,Fed rate cut by March 20?,86577631964209970355247434978939435137296875644728113536842755166462163656779,1907759.255828,2023-12-18T17:45:29.991Z,2024-03-20T00:00:00Z,,54.0,0.011,0.1376464430417095,,
0x63bed5f1647d546a8b200831cdfd32bcc4f1b5af460816202bafa52b75fb3cdf,Detroit Pistons longest single-season losing streak in NBA history (>26 games)?,101946271072267816042068166822314934901602162439385277015386832231136526646189,58603.796075,2023-12-18T18:11:15.355Z,2023-12-26T00:00:00Z,,173.0,0.695,0.0080239772950522,,
0x1a0828d61b8246d8b013515ca0732af77440edd3189b9d7040978e7d17e2ca6f,Will Sweden join NATO by January 31?,16016746062774617132921262485874345117466164487628071170343771267392172484631,44563.582994,2023-12-18T18:15:36.232Z,2024-01-31T00:00:00Z,,317.0,0.002,0.0,,
0xb416e130f5b2ef1891d7cdb24c84dafcfd566933bca176fe6fad5b548eb9a7b2,Will Maersk resume shipping through Red Sea by end of 2023?,67027921199447218357765524526200407914894683149222077900784901257844827527338,9036.557187,2023-12-18T19:07:29.729Z,2023-12-31T00:00:00Z,,225.0,0.945,0.0482119228829099,,
0x26f54f65d8720f8b5ff683fdf0b5a5e4fd56edbc87dc7692b4ad4d2f62ee5453,Saudi Arabia and Yemeni Houthis peace deal by end of 2023?,103750979508894676178196640411388530519603594685290545863760060824019752065414,11149.731406,2023-12-19T17:39:35.756Z,2023-12-31T00:00:00Z,,268.0,0.13,0.048889538894314,,
0x1222b4eac2e3e587bb4f1db239bcfa8a63a4d90f759fb80846cecc249826f867,Confederate Memorial at Arlington Cemetery removed by Jan 1?,97942203423079633873920667362934644762636944359440352844202686246720550477,9102.566164,2023-12-19T18:43:37.939Z,2024-01-01T00:00:00Z,,127.0,0.971,0.0018141668142643,,
0x41d097dd0404f9ced7bbedbe09aa06e961ac339350a67cc7a563826e2f8a9010,Will another state court disqualify Trump from ballot by Jan 31?,98054935902933854203541114472015105919513791871664323994589238654804413994455,85276.738916,2023-12-20T01:31:05.635Z,2024-01-31T00:00:00Z,,286.0,0.013,0.0409150733517635,,
0xfd6bafc2a62c6ba0f7ff215582b3f47e7136654398bb01b1062a9f2ff58ce907,Will Trump be Speaker by Mar 1?,88401378573929359698154076664685597526486636646066518780661072942311023884392,94761.79257,2023-12-20T01:41:17.488Z,2024-03-01T00:00:00Z,,286.0,0.0025,1.2282712483896856,,
0x96e0b29c1b203c0a49a7362556027e7d2788d9d09cb00f7943e0ba078d2e1b4c,Do Kwon extradited before March?,6971766248487296356596084686458087950664835369297952869673113395600334318936,9076.055319,2023-12-20T17:43:50.008Z,2024-02-29T00:00:00Z,,246.0,0.115,0.1476019237908725,,
0xd35200db747488aff7648d5a85e22c6975e8e6dcc9867241fe90940fb05cb098,Will the Epstein documents name any sitting US congressman?,16611091586313871240492190975497187236887380923974937519353231960189080594854,10606.959658,2023-12-20T17:59:52.927Z,2024-02-29T00:00:00Z,,246.0,0.027,0.797939840452096,,
0x5a11158a698503575c01d84688a97b158df5889af0b8890c8944f7a16358e9b2,Will the Epstein documents name Bill Gates?,20410059042469001417749848590056282260616541795135147380914850480619216147459,25268.943269,2023-12-20T18:06:31.1Z,2024-02-29T00:00:00Z,,245.0,0.005,2.177751113242578,,
0x58d2848a45ca2b338634b620eaac3da353c92e65018aa9f182da5e11511b3a8c,Will the Epstein documents name Elon Musk?,61143575252203791560330719920560298594324600198277444610964505448015655388138,14125.669299,2023-12-20T19:41:19.957Z,2024-02-29T00:00:00Z,,244.0,0.044,3.4703106493313784,,
0x6aab6e597eb83a589b63141977bcff8c0098cc73bff9b1074d325314dfc72c3b,Will 'The Color Purple' gross over $15m on Christmas Day?,14671559212665911646018932787205896108871725141795696079545834119730366544221,29089.660708000003,2023-12-21T20:27:33.949Z,2023-12-26T00:00:00Z,,79.0,0.755,0.0221136308255914,,
0xfbd2397191514c45e494b7d30b9b3f3fb96dbade3b1529b5f6fdead07adbe241,Will 'The Color Purple' gross over $20m on Christmas Day?,1288398407857942672429937248820977974948706583085819589958800914113716398112,16216.247231,2023-12-21T20:27:34.038Z,2023-12-26T00:00:00Z,,79.0,0.385,0.0123557286206213,,
0x3aacd25625f8dbf5bc0407d622067c2eb5706937a25cdba448f12aea6f38a2c3,Fed rate cut by January 31?,96773553599410207941831696002112734445704248629985632840504836213815480091004,413985.133663,2023-12-21T22:42:22.068Z,2024-01-31T00:00:00Z,,241.0,0.0155,0.1573903201775422,,
0xe90c6c1ba6799385cae12b6748d2fe9e3cd4922be66798e94ae8515fd3bd859d,CZ jail before March?,60174076937390905552690608692814350015122558555297688802719141554197263362452,382872.442652,2023-12-26T17:17:09.748Z,2024-02-29T00:00:00Z,,102.0,0.0025,0.0583211843519804,,
0x36ba60d18ab5be0e82413d57458f8ea93bfe349e9d3ed6369d3202e3b3a2b6c4,Ayatollah Khamenei still in power in Iran by June 30?,91119354245104218126505001068971531451873416681861641003878602246198316695452,33781.576273,2023-12-26T17:23:35.962Z,2024-06-30T00:00:00Z,,150.0,0.9545,0.0011788855822931,,
0x250e109b00760ba0b569e11d90c813a7b45ad36e56e1c73ceed9430d4688b1a7,TikTok banned in the US by June 30?,68871349789970346676060270191214803904928371019437843139511505269955746836399,284782.156421,2023-12-26T17:59:38.928Z,2024-06-29T00:00:00Z,,126.0,0.0085,0.0168705846139731,,
0x27a8e6777f5b3e6daf7395f00d542fd37f79d8b183495287773df1091d429bbd,Will Pope Francis remain Pope through June 30?,61451677796050976327060874135115189649081978294265892776058889459955784959340,5370.449307,2023-12-26T18:26:08.987Z,2024-06-30T00:00:00Z,,149.0,0.95,0.0,,
0x430fd0b3a028045d02d8f1ffde1de9d5cbf7540cbcfee3fe75683e189e7d5422,Will the US confirm that aliens exist by June?,112459125321024596150437266837931297908395265744381084234836872104429286844731,45911.140653,2023-12-26T18:29:04.069Z,2024-06-30T00:00:00Z,,149.0,0.007,0.1361714841950785,,
0x67568e4734d16c8efaeab2c7b2a290166e87ded625616982434453365ff57e4a,"Will BTC hit $50,000 by Jan 31?",14171526779764463193414954009477097681489642783236590429789737198044761850600,878477.5241980001,2023-12-26T18:47:03.911Z,2024-01-31T00:00:00Z,,125.0,0.0065,0.0429667447228572,,
0x636b389a6f5a5ff04a1e855b0d11b39232df4730a70e91656d660e73ce36cd2b,Will SOL outperform ETH in January?,93341677996693629988104529015788571652885981340960152890931042029046792748612,21682.907924,2023-12-26T19:18:47.527Z,2024-01-31T00:00:00Z,,124.0,0.375,0.150934092720596,,
0xed5a9a76ee58dac4c7998714e08a2f4a25adb3ad5231469f9769057bc25d15b8,Jupiter airdrop by Jan 31?,92113925275021500890587111767660891636240271872852325508993207042320559074877,12036.373185,2023-12-26T19:24:50.103Z,2024-01-31T00:00:00Z,,124.0,0.91,0.0052458537542996,,
0xcf38846303ea135e2c8e5b7905ad54b1787a0f7ce49f4eff719a7499b1a1d28e,"Will Joe Biden be President of the United States on April 1, 2024?",88279039273849083893971356128309865400562526304126522270330609256045244793350,17900.943901,2023-12-26T20:23:30.188Z,2024-04-01T00:00:00Z,,147.0,0.9955,0.0,,
0xd192dcf13d2237d6d203937b004839719b1d9036140d4a7686401c8e44610053,“All I want for Christmas is You” #1 on Billboard Hot 100 first week of 2024?,64326722775042165157384871272644977312794661011409421288816646710291433353590,97476.012551,2023-12-26T21:01:25.927Z,2024-01-06T00:00:00Z,,155.0,0.0005,0.4785251149799929,,
0xfc36388f4585d00adb7fba8f4ff249616a847ea6de7dde89269b9ecb9756d9c4,Will Ye say something antisemitic before February?,100198097737224138478250936898791788118765794914345959956355755224628311021232,74954.88234000001,2023-12-26T22:06:24.729Z,2024-01-31T00:00:00Z,,121.0,0.008,0.0291605921759901,,
0xbc3553ba6ce5afb4f10ced16b380c87ef3a25da0c5aea61060c563a4a1703f11,Will SpaceX's Starship launch before March?,49610402264187757796011239157652302173976898131925034689284237340139731321206,110285.054191,2023-12-27T16:26:55.328Z,2024-02-29T00:00:00Z,,79.0,0.004,0.2051979884561808,,
0xf03e4405cf742898c952138e47066933043dfd2ee8b4178a07ff3cf78a9a4637,Will Google announce 1000+ new layoffs before February?,43182946315927044022918695724221090043975792878631025045067457468344404344217,25372.899371,2023-12-27T17:51:39.259Z,2024-01-31T00:00:00Z,,102.0,0.892,0.0084432180805851,,
0x9fd4c3f234a060a24a19e1a9ed1b5b5be7061f529bf6f5ac93358b3815361163,Will Ukraine receive F-16s by end of January?,85351568937327089108341395613973795437362415610424446987697619942244023210925,22396.426168,2023-12-27T17:56:35.848Z,2024-01-31T00:00:00Z,,102.0,0.05,0.0,,
0x530268b3870992515e5e4161c9fe91621db19db2e039f621066f3621bcb33ad9,$BONK all time high before February?,98193568227711595122372192588336226587576218845298060794053004594934650476737,7847.389625,2023-12-27T18:41:50.895Z,2024-01-31T00:00:00Z,,101.0,0.0205,0.0048600986959983,,
0xc75ce8f4c83b6b5916a4dfbc0d8d96847ad6d86e3262a12e70a6f55e0d9b25d4,Hamas lose power in Gaza before February?,95577631544298202792999152213340272106857302250588429760823532054585435869773,731344.6593909999,2023-12-27T19:22:54.864Z,2024-01-31T00:00:00Z,,100.0,0.62,0.1741249936995668,,
0xba6d68cd6af61464c493279c4948a5d7c577dc28574c5714680caeec0f98408c,Another Ledger leak/exploit by Mar 31?,105849854571614228454945946497428215415010130527897501071484004521752731669694,59540.343013,2023-12-27T20:02:16.554Z,2024-03-31T00:00:00Z,,99.0,0.0125,0.0,,
0x2cabbcedc4791d24fd6694a399116dd409bce1001ae6d2fec926cad50ad55f37,$Bitcoin (Hpos10i) all time high by Jan 31?,99547519694720374931094784757319895374764156198442628317736377210445766892483,6242.035083,2023-12-28T18:55:52.18Z,2024-01-31T00:00:00Z,,77.0,0.145,0.0,,
0x79e16edd9e841ae6546f138d5487360040bfaff0ac74e40fc04ce3dd618a3406,$SPX6900 all time high by Jan 31?,100515740736027841128050698683475178312172927124071533940346950615155849607923,12194.012,2023-12-28T19:02:14.838Z,2024-01-31T00:00:00Z,,76.0,0.4845,0.0,,
0x97726dd237b1b26d510609bd1a561075e87accbf99b68edfd56fb5c09d51b751,Netanyahu out by June 30?,8986956157397187181893971320770861601102680777226803294876146896471166191570,340320.87798,2023-12-28T19:23:15.983Z,2024-06-30T00:00:00Z,,100.0,0.011,0.14925611631171,,
0xd778a599be6e75870bfdade7a332f988000927d0eec28d1aa98caa6abfeb6347,"Will a nuclear weapon detonate by June 30, 2024?",84656039168380657740406517113280472793940909375885726855364639702029010958562,90600.632479,2023-12-28T21:38:27.789Z,2024-06-30T00:00:00Z,,98.0,0.01,0.2505630597544597,,
0xd3618a6314e3e50b4e6b5c9f06f2873f2a41570b6bb3fb4aef5995ed93bccef7,SOL/ETH new high by Jan 31?,32491489359781061157190050838959495784761814704540602309033375442277700652924,8150.006745000001,2023-12-28T22:01:17.463Z,2024-01-31T00:00:00Z,,73.0,0.121,0.0478012238834269,,
0x02bb794cff1a348f415d63ce463658ce7da4622919462d6f7a0066d19f93ff35,North Korea nuke by March 31?,23946594257411663152329284787436595730286413893712385220042460764637058631498,151137.530168,2023-12-28T22:11:58.384Z,2024-03-31T00:00:00Z,,73.0,0.004,0.0,,
0x9203518d9e229d65d4222d1a6b4ae99ea167abadcfb3d11bb50603428dfc7554,OpenAI settlement with NYT by end of 2024?,96937810338362097614741657517268729837129429712920385069363769157847960753005,21957.5706950001,2023-12-29T01:00:58.753Z,2024-12-31T00:00:00Z,,190.0,0.0045,1.085906882125883,,
0xca916ca5109af7f07fc66594da7d112925db4500d7c912813e46634137c6dac1,OpenAI settlement with NYT by March?,81429819484036632244030154923882471963200678125059261296375700701969932938736,17234.785331,2023-12-29T15:42:35.838Z,2024-03-31T00:00:00Z,,56.0,0.0195,0.0,,
0x22caacc7d06c1c6450a8679ea9702b1a9b5dce096f43b9474be8ad1dc4cbf72e,NYT drop OpenAI case by March?,81081672655039082202012841080539291881651630896550951774123492476340385666497,9851.308013,2023-12-29T15:49:30.631Z,2024-03-31T00:00:00Z,,56.0,0.04,0.0,,
0x5c81fef89460b5f8ae62751788b18c38871f647f51683a527e87810f0ee99016,Will a world leader shit themselves before March?,112635157662480633846337725453638824791438087706980725997021775520583010216761,5782.883598,2023-12-29T16:16:38.31Z,2024-02-29T00:00:00Z,,31.0,0.0145,0.0,,
0xeb7ee36692138a51e9acea81abe0cb5b54226cd1d0ef0acbb99dc0d79185fd8e,Will Trump say a racial slur before February?,94142222950115687243503296461588639581304497215554470523901990777910468150410,26898.264252,2023-12-29T16:19:51.525Z,2024-01-31T00:00:00Z,,55.0,0.006,0.0,,
0x811c4c491135513ff842944647067a8ae82c530b85efcbbe83075d460d9d8a3a,Will Iran officially join the war before February?,12182886161489035529349527056688066348805079140441162336286704103872050917329,63916.605699,2023-12-29T16:40:07.325Z,2024-01-31T00:00:00Z,,55.0,0.0105,0.0,,
0xd2d4628c6119f20763ac855b54db1fbb408b518d81bbed249bf5b09fb72f4537,OpenAI announces it has achieved AGI in 2024?,105850438828614884452197310938430279698886324164735312931762902384271674871323,907184.582664996,2023-12-29T20:26:11.396Z,2024-12-31T00:00:00Z,,171.0,0.0025,0.240213756152793,,
0x9d7ca1d7a143821608dc80cb41e6f01855bed9508c85cf9d9e49937bd04abb9f,Will Trump appear on Maine primary ballot?,104406930827040581306227717794754054274594069384981420824675657167574037404900,121016.42670399998,2023-12-29T22:24:02.046Z,2024-03-05T00:00:00Z,,145.0,0.9955,0.0004326626241817,,
0x01a9eea306780839c5cf9a15a572a438c23af6c49b57f67e8a379f5e48e0e4f8,Joe Biden impeached before 2024 election?,75955614077910094300452138293023370533365022621611366627435700504860612163857,5200115.16063,2024-01-02T23:13:16.841Z,2024-11-05T00:00:00Z,,168.0,0.0025,0.3581177027876721,,
0xa8678423de479a05214b1ad43d3dbf91641ea0433271452e6c9d9788d06fd3de,Will Maersk resume shipping through Red Sea by Jan 15?,57556930285071507936942669694908634103421097627491313002152467615645933517716,23560.320361,2024-01-03T16:35:53.799Z,2024-01-15T00:00:00Z,,270.0,0.0205,0.0846745834499759,,
0x715a00736b0e47286256eed499755204dc6750942c262ef79624579b4dfa04a1,Meissner effect confirmed near room temperature?,58333612186247083132125714341923520741421488699135825278988315483174140024099,421132.565205,2024-01-03T17:06:14.264Z,2024-12-31T00:00:00Z,,54.0,0.0015,0.0,,
0x331a0ad79408a5616512bbeace6e277452146d121d6a0886ee26fe56071b650e,Bill Clinton arrested by Jan 10?,19616634444013940301477739963798763165926357861169683201326814606590327727019,5432.709997,2024-01-04T00:27:55.183Z,2024-01-10T00:00:00Z,,142.0,0.0015,40.64293260844367,,
0xdd22472e552920b8438158ea7238bfadfa4f736aa4cee91a6b86c39ead110917,Will Donald Trump win the 2024 US Presidential Election?,21742633143463906290569050155826241533067272736897614950488156847949938836455,1531479284.504353,2024-01-04T17:33:51.332Z,2024-11-05T12:00:00Z,,138.0,0.6275,0.0202356691310009,,
0x14018049e265a2d88f284be9588e2e3542e3a3df08ccdb344d28355dd7fdd8ef,Will Joe Biden win the 2024 US Presidential Election?,88027839609243624193415614179328679602612916497045596227438675518749602824929,72176112.338298,2024-01-04T17:35:40.9Z,2024-11-05T12:00:00Z,,138.0,0.0005,0.0,,
0xced9f9d90c94db9f1e1dbd7d9fba82fe4fa7431c0d4e91e28896c8ac2d6acadd,Will Nikki Haley win the 2024 US Presidential Election?,19083349462791593334532840548890602187185739923311385087650426802477691161360,107529158.083605,2024-01-04T17:36:47.96Z,2024-11-05T00:00:00Z,,126.0,0.0005,0.0,,
0x40bbdd26dc08406eedcb913efee7f7faddf50e16fc21caedb4972d57fd71e0d1,Will Gavin Newsom win the 2024 US Presidential Election?,99200347365169760700385453164878188504479548439905371494493482364634358863823,54161276.228088,2024-01-04T17:37:48.563Z,2024-11-05T00:00:00Z,,126.0,0.0005,0.0,,
0x7da35195ac3c7bf167f88ab0c27067a99020e36de67d39968b71d9debcdd925e,Will Robert F. Kennedy Jr. win the 2024 US Presidential Election?,75551890681049796405776295654438099776333571510662809052054780589218524237663,141605110.748029,2024-01-04T17:39:07.759Z,2024-11-04T12:00:00Z,,114.0,0.0005,0.0,,
0xad6d309aaa500d96855996e84da00dfb2379548a693ca684d0877cf94fec05d1,Will Ron DeSantis win the 2024 US Presidential Election?,54541905023211985194827443687227462634594584372996482268933020846517872533280,46309049.202369,2024-01-04T17:39:50.077Z,2024-11-05T12:00:00Z,,138.0,0.0005,0.0,,
0xc6485bb7ea46d7bb89beb9c91e7572ecfc72a6273789496f78bc5e989e4d1638,Will Kamala Harris win the 2024 US Presidential Election?,69236923620077691027083946871148646972011131466059644796654161903044970987404,1037039118.18879,2024-01-04T17:40:17.792Z,2024-11-04T12:00:00Z,,114.0,0.4225,0.0190501392088207,,
0x696baf880832d000a37ea87cc94235b1ac58e7e9fe7a144ccf5d141877629134,Will Vivek Ramaswamy win the 2024 US Presidential Election?,71118168890902402346450607953977430866499056452499149647300109878547888435163,21181731.472915,2024-01-04T17:40:59.956Z,2024-11-05T00:00:00Z,,126.0,0.0005,0.0,,
0x5605bc5d7557217f5ebb00d00f639ac8b9da949016b8cabcd7e9183ea1cac060,Trump in jail before election day?,114220513448460498153657420056598290729581090786521475782612615559931508520215,2618980.000447,2024-01-05T16:35:51.889Z,2024-11-04T12:00:00Z,,91.0,0.005,0.2446763661573358,,
0x079fd5cd4c762657700526c9c8066445c71be8277ff4978662905dcb3b9fda58,Will the San Francisco 49ers win Super Bowl LVIII?,64955247988143243312632765692150787746098735228034515224189452858757703266942,284791.831444,2024-01-05T18:27:46.325Z,2024-02-10T00:00:00Z,,125.0,0.5415,0.0015821396901116,,
0x230144e34a84dfd0ebdc6de7fde37780e28154f6f84dd8880c7f0e58d302d448,Will Michelle Obama win the 2024 US Presidential Election?,97508453625137094121006941885029334584603955750917059456402541591996493525667,153382275.618594,2024-01-05T20:53:17.668Z,2024-11-05T00:00:00Z,,99.0,0.0005,0.0,,
0x63634b4e14297a748923f86dca4fa0c6c659db0f5fadeeb8e419e48e20759c34,Will Hillary Clinton win the 2024 US Presidential Election?,79316691944049488812500733050438507204613781002222375264046442941003895009475,93307167.686999,2024-01-05T20:53:17.733Z,2024-11-05T00:00:00Z,,99.0,0.0005,0.0,,
0x0fd9ad6db40be7a9739483aec9d54dc37b2c88f30eeea9ab5491bb0823d0f792,Will the Kansas City Chiefs win Super Bowl LVIII?,55877311431823645153390591351288018862446307510133783851927694917217495842921,426345.79975,2024-01-06T02:35:26.198Z,2024-02-10T00:00:00Z,,117.0,0.4645,0.0003043988982085,,
0xf6106065ec5d5dae7eca350be64e5246ae331b35937ea55b64152f65fbc0b37f,Will Chris Christie win the 2024 US Presidential Election?,27312896015258311102305871640185491718068302146240154758497460598552961305988,14192736.345,2024-01-06T19:28:37.815Z,2024-11-05T00:00:00Z,,76.0,0.0005,0.0,,
0xd1cce1f51effdf3957144fdc87b5e8aace1d1f7ab21976a046b71744ecad8443,Will AOC win the 2024 US Presidential Election?,6238317280296426865475638559260472448644617115418089359113344407432348159324,22011560.654836,2024-01-06T19:28:37.87Z,2024-11-05T12:00:00Z,,88.0,0.0005,0.0,,
0x3120827dc12167d09fd9f08233e2b540054a2ed90aad65c023bc1da9d38b29d9,Will Elizabeth Warren win the 2024 US Presidential Election?,6025348680810459235592257487856478394037580571221769223427710907585587056389,14714813.728,2024-01-06T19:32:19.994Z,2024-11-05T00:00:00Z,,76.0,0.0005,0.0,,
0x08f5fe8d0d29c08a96f0bc3dfb52f50e0caf470d94d133d95d38fa6c847e0925,Will Bernie Sanders win the 2024 US Presidential Election?,95128817762909535143571435260705470642391662537976312011260538371392879420759,9829356.367,2024-01-06T19:32:20.052Z,2024-11-05T00:00:00Z,,76.0,0.0005,0.0,,
0xb92f22143e7b48609a82573fa8197dc73683a15acb467b0f51ee63da7e3f520b,Will any other Democratic Politician win the 2024 US Presidential Election?,74706296939809671893768905246606398708802232875822379413753245164957842209130,116558196.386525,2024-01-06T19:52:35.348Z,2024-11-05T00:00:00Z,,76.0,0.0005,0.0,,
0x55c551896c10a74861f2fd88b4f928694310114704cc74b29b9760d1156cade6,Will any other Republican Politician win the 2024 US Presidential Election?,87935798830831555521299232238121934560977823768906296045917813721531790174443,241655099.850067,2024-01-06T19:52:35.394Z,2024-11-05T00:00:00Z,,76.0,0.0005,0.0,,
